Timestamp,Milliseconds,X,Y,Z
2022-12-18 16:14:51,109001,20.753,0.931,-15.871
2022-12-18 16:14:51,109502,-22.481,-0.71,33.604
2022-12-18 16:14:52,110001,-6.509,0.047,40.646
2022-12-18 16:14:52,110501,7.941,1.616,-12.596
2022-12-18 16:14:53,111001,3.495,-11.891,11.393
2022-12-18 16:14:53,111502,8.906,2.08,25.495
2022-12-18 16:14:54,112001,-3.892,2.339,6.193
2022-12-18 16:14:54,112501,-0.679,3.775,14.127
2022-12-18 16:14:55,113002,0.665,-3.224,4.235
2022-12-18 16:14:55,113501,-0.045,-5.616,24.463
2022-12-18 16:14:56,114001,-1.383,-1.85,12.756
2022-12-18 16:14:56,114501,3.167,4.201,-20.034
2022-12-18 16:14:57,115002,8.688,-2.485,20.709
2022-12-18 16:14:57,115501,0.945,-0.569,8.235
2022-12-18 16:14:58,116001,-8.793,3.191,17.597
2022-12-18 16:14:58,116502,0.165,-0.852,31.758
2022-12-18 16:14:59,117001,0.426,2.437,-1.604
2022-12-18 16:14:59,117501,-11.226,6.21,19.553
2022-12-18 16:15:00,118001,9.38,-4.776,33.789
2022-12-18 16:15:00,118502,5.298,0.706,-6.782
2022-12-18 16:15:01,119001,-6.284,2.083,11.946
2022-12-18 16:15:01,119501,-2.609,11.319,28.323
2022-12-18 16:15:02,120001,1.321,2.458,17.3
2022-12-18 16:15:02,120502,9.198,6.203,-23.453
2022-12-18 16:15:03,121001,-10.505,9.021,25.069
2022-12-18 16:15:03,121501,7.848,-2.64,-2.162
2022-12-18 16:15:04,122001,4.455,-0.77,-3.804
2022-12-18 16:15:04,122502,-6.698,0.009,35.364
2022-12-18 16:15:05,123001,-12.322,0.567,35.496
2022-12-18 16:15:05,123501,6.387,-6.512,25.632
2022-12-18 16:15:06,124001,13.635,0.361,-14.193
2022-12-18 16:15:06,124502,4.546,-5.59,0.102
2022-12-18 16:15:07,125001,-4.417,12.007,18.475
2022-12-18 16:15:07,125501,1.312,-2.444,-2.336
2022-12-18 16:15:08,126001,1.163,-4.922,1.948
2022-12-18 16:15:08,126502,-1.903,3.711,20.328
2022-12-18 16:15:09,127001,-1.271,1.288,7.326
2022-12-18 16:15:09,127501,1.846,3.126,12.322
2022-12-18 16:15:10,128001,4.731,2.626,7.493
2022-12-18 16:15:10,128502,1.242,4.082,11.216
2022-12-18 16:15:11,129001,0.194,0.035,3.452
2022-12-18 16:15:11,129501,-1.089,2.672,8.664
2022-12-18 16:15:12,130001,3.225,1.075,-10.92
2022-12-18 16:15:12,130502,-0.825,-0.852,10.574
2022-12-18 16:15:13,131001,-12.916,1.783,39.298
2022-12-18 16:15:13,131501,0.098,-8.025,2.748
2022-12-18 16:15:14,132001,9.703,-2.595,-3.273
2022-12-18 16:15:14,132502,3.845,1.908,-21.976
2022-12-18 16:15:15,133001,5.753,-8.077,14.276
2022-12-18 16:15:15,133501,-4.915,2.76,7.069
2022-12-18 16:15:16,134002,1.187,-5.621,15.298
2022-12-18 16:15:16,134501,1.668,-3.32,9.638
2022-12-18 16:15:17,135001,-2.058,-4.757,13.85
2022-12-18 16:15:17,135501,2.262,-1.709,9.004
2022-12-18 16:15:18,136002,-6.222,1.395,9.157
2022-12-18 16:15:18,136501,4.745,-1.007,3.952
2022-12-18 16:15:19,137001,-8.875,4.608,13.1
2022-12-18 16:15:19,137501,1.419,6.028,11.566
2022-12-18 16:15:20,138002,-0.713,0.419,15.286
2022-12-18 16:15:20,138501,1.379,-0.033,-8.889
2022-12-18 16:15:21,139001,-3.955,4.156,28.701
2022-12-18 16:15:21,139502,4.113,5.408,1.706
2022-12-18 16:15:22,140001,-2.446,11.434,33.489
2022-12-18 16:15:22,140501,3.96,-2.312,13.285
2022-12-18 16:15:23,141001,-3.435,2.08,25.933
2022-12-18 16:15:23,141502,-7.395,4.673,31.584
2022-12-18 16:15:24,142001,6.016,10.984,6.14
2022-12-18 16:15:24,142501,8.013,-0.095,-7.498
2022-12-18 16:15:25,143001,-1.031,-10.35,7.4
2022-12-18 16:15:25,143501,9.124,-2.487,-9.124
2022-12-18 16:15:26,144001,-12.878,12.593,17.558
2022-12-18 16:15:26,144501,17.674,-2.88,0.277
2022-12-18 16:15:27,145001,-8.738,-0.459,4.081
2022-12-18 16:15:27,145502,-14.142,-8.212,46.571
2022-12-18 16:15:28,146001,1.484,5.082,0.133
2022-12-18 16:15:28,146501,0.387,0.802,-8.221
2022-12-18 16:15:29,147001,-14.398,6.684,45.125
2022-12-18 16:15:29,147502,-0.677,6.667,22.771
2022-12-18 16:15:30,148001,7.41,-15.298,10.778
2022-12-18 16:15:30,148501,-6.99,14.106,-19.582
2022-12-18 16:15:31,149002,-15.574,1.415,16.601
2022-12-18 16:15:31,149501,5.071,9.727,-28.263
2022-12-18 16:15:32,150001,-3.014,-10.182,9.492
2022-12-18 16:15:32,150501,12.811,-1.424,-15.318
2022-12-18 16:15:33,151001,-10.122,14.453,9.042
2022-12-18 16:15:33,151501,8.303,12.605,-16.371
2022-12-18 16:15:34,152001,1.134,-2.142,-11.482
2022-12-18 16:15:34,152501,-4.563,4.96,22.009
2022-12-18 16:15:35,153002,1.441,-0.9,2.681
2022-12-18 16:15:35,153501,-1.589,10.824,12.2
2022-12-18 16:15:36,154001,4.259,-1.24,4.558
2022-12-18 16:15:36,154501,10.51,-8.678,7.931
2022-12-18 16:15:37,155002,-8.03,2.083,25.931
2022-12-18 16:15:37,155501,2.116,8.497,-19.402
2022-12-18 16:15:38,156001,1.142,6.428,35.45
2022-12-18 16:15:38,156502,-1.541,9.957,22.761
