Timestamp,Milliseconds,X,Y,Z
2022-12-18 15:46:35,201500,2.605,-2.037,2.159
2022-12-18 15:46:35,202000,1.582,-0.758,9.1
2022-12-18 15:46:36,202501,-0.145,-0.213,7.716
2022-12-18 15:46:36,203000,-0.086,-1.592,6.765
2022-12-18 15:46:37,203500,-2.504,1.201,15.87
2022-12-18 15:46:37,204000,1.237,2.688,12.131
2022-12-18 15:46:38,204501,-0.782,0.27,4.962
2022-12-18 15:46:38,205000,-1.857,1.11,11.824
2022-12-18 15:46:39,205500,0.222,-1.972,11.099
2022-12-18 15:46:39,206000,-0.612,-1.721,11.309
2022-12-18 15:46:40,206500,-0.241,3.526,9.059
2022-12-18 15:46:40,207000,-0.232,4.063,11.776
2022-12-18 15:46:41,207500,0.885,0.639,9.478
2022-12-18 15:46:41,208000,-0.239,-0.569,12.887
2022-12-18 15:46:42,208501,0.668,2.693,5.829
2022-12-18 15:46:42,209000,1.13,2.521,13.718
2022-12-18 15:46:43,209500,-0.035,1.087,4.373
2022-12-18 15:46:43,210000,0.421,-2.825,7.225
2022-12-18 15:46:44,210501,3.869,5.738,9.861
2022-12-18 15:46:44,211000,4.132,7.474,7.962
2022-12-18 15:46:45,211500,-2.784,3.28,13.268
2022-12-18 15:46:45,212000,-1.553,-0.421,16.589
2022-12-18 15:46:46,212501,-2.044,0.292,18.59
2022-12-18 15:46:46,213000,1.896,-0.866,13.316
2022-12-18 15:46:47,213500,2.3,6.354,6.622
2022-12-18 15:46:47,214000,-1.601,1.304,16.031
2022-12-18 15:46:48,214501,0.629,1.85,10.187
2022-12-18 15:46:48,215000,-2.039,3.96,19.692
2022-12-18 15:46:49,215500,-2.508,1.8,16.179
2022-12-18 15:46:49,216000,-3.133,1.446,14.113
2022-12-18 15:46:50,216500,-0.509,4.503,9.895
2022-12-18 15:46:50,217001,-4.103,5.712,16.464
2022-12-18 15:46:51,217500,-2.41,2.973,21.157
2022-12-18 15:46:51,218000,-5.583,1.24,21.842
2022-12-18 15:46:52,218500,0.251,-2.125,1.22
2022-12-18 15:46:52,219000,0.665,-2.635,4.515
2022-12-18 15:46:53,219500,2.293,-0.021,-0.608
2022-12-18 15:46:53,220001,-0.67,5.071,16.785
2022-12-18 15:46:54,220500,-0.361,1.776,13.926
